symbol,date,window_set,base_metric,gamma,theta,score,exceedance,amplitude,window_bars,day_bars,prior_days,future_days_used,mode
DEMO_B,2024-01-18,segment:11:00–11:30,0.6595619118250253,30.0,10.722550419799285,26.859043209273803,True,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:13:00–13:30,-0.00417859165359747,4.866326224091269,10.722550419799285,-0.00417859165359747,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:13:30–14:00,-0.02134016872281476,5.142069305481752,10.722550419799285,-0.02134016872281476,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:14:00–14:30,-0.0033095529034902304,5.56969252335734,10.722550419799285,-0.0033095529034902304,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:14:30–15:00,0.06882066335535704,5.827864685629791,10.722550419799285,0.06882066335535704,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-19,primary,0.2,8.116094864821505,4.832776361633778,0.2,False,0.03336400950413557,52,240,5,5,retrospective
DEMO_B,2024-01-19,control,0.2,8.86599971512396,4.832776361633778,0.2,False,0.03336400950413557,51,240,5,5,retrospective
DEMO_B,2024-01-19,segment:09:30–10:00,0.2,6.6311008401959874,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:10:00–10:30,0.2,8.116094864821505,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:10:30–11:00,0.2,6.997101122369444,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:11:00–11:30,0.2,2.899963469948183,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:13:00–13:30,0.2,8.86599971512396,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:13:30–14:00,0.2,4.976378045474969,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:14:00–14:30,0.2,3.7911239671284056,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-19,segment:14:30–15:00,0.2,7.877548003695037,4.832776361633778,0.2,False,0.03336400950413557,30,240,5,5,retrospective
DEMO_B,2024-01-22,primary,0.2,5.13185464558299,2.4267375076446474,0.2,False,0.032475160339962984,52,240,5,5,retrospective
DEMO_B,2024-01-22,control,0.2,2.8019382411768348,2.4267375076446474,0.2,False,0.032475160339962984,51,240,5,5,retrospective
DEMO_B,2024-01-22,segment:09:30–10:00,0.2,6.670188835546098,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:10:00–10:30,0.2,3.260095553625376,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:10:30–11:00,0.2,0.9608550131378532,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:11:00–11:30,0.2,2.1602088296875483,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:13:00–13:30,0.2,2.8019382411768348,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:13:30–14:00,0.2,5.13185464558299,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:14:00–14:30,0.2,3.133672347522688,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-22,segment:14:30–15:00,0.2,10.031442277432165,2.4267375076446474,0.2,False,0.032475160339962984,30,240,5,5,retrospective
DEMO_B,2024-01-23,primary,0.15505420450788931,4.785412162252673,10.326606564221967,0.15505420450788931,False,0.11720102851816837,52,240,5,5,retrospective
DEMO_B,2024-01-23,control,0.8350553414775073,30.0,10.326606564221967,33.674948215115464,True,0.11720102851816837,51,240,5,5,retrospective
DEMO_B,2024-01-23,segment:09:30–10:00,0.16824984917275193,9.09748291144009,10.326606564221967,0.16824984917275193,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:10:00–10:30,0.15505420450788931,4.785412162252673,10.326606564221967,0.15505420450788931,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:10:30–11:00,0.4161796684872708,21.28129281494144,10.326606564221967,13.154565085199238,True,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:11:00–11:30,0.8350553414775073,30.0,10.326606564221967,33.674948215115464,True,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:13:00–13:30,0.2848331071715502,2.8757277219877535,10.326606564221967,0.2848331071715502,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:13:30–14:00,0.08920574402036431,2.782787879051262,10.326606564221967,0.08920574402036431,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:14:00–14:30,0.048679574254734265,3.209200706487595,10.326606564221967,0.048679574254734265,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-23,segment:14:30–15:00,-0.043279640667744715,3.9691830792997327,10.326606564221967,-0.043279640667744715,False,0.11720102851816837,30,240,5,5,retrospective
DEMO_B,2024-01-24,primary,0.2,3.545287938654407,5.055953676842718,0.2,False,0.03504193799181262,52,240,5,5,retrospective
DEMO_B,2024-01-24,control,0.2,2.4873770241194775,5.055953676842718,0.2,False,0.03504193799181262,51,240,5,5,retrospective
DEMO_B,2024-01-24,segment:09:30–10:00,0.2,8.889718207278229,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:10:00–10:30,0.2,3.545287938654407,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:10:30–11:00,0.2,3.287049369481192,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:11:00–11:30,0.2,1.6831276891921063,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:13:00–13:30,0.2,5.4183847842366655,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:13:30–14:00,0.2,4.888128498355774,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:14:00–14:30,0.2,8.447051048031812,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-24,segment:14:30–15:00,0.2,7.536326482158073,5.055953676842718,0.2,False,0.03504193799181262,30,240,5,5,retrospective
DEMO_B,2024-01-25,primary,0.2,4.252314594743069,4.436897298975459,0.2,False,0.037216119432224436,52,240,5,5,retrospective
DEMO_B,2024-01-25,control,0.2,3.970174594531854,4.436897298975459,0.2,False,0.037216119432224436,51,240,5,5,retrospective
DEMO_B,2024-01-25,segment:09:30–10:00,0.2,19.277806107014303,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:10:00–10:30,0.2,4.553612842075497,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:10:30–11:00,0.2,4.351995098561785,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:11:00–11:30,0.2,3.970174594531854,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:13:00–13:30,0.2,2.5309532932498824,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:13:30–14:00,0.2,4.183700220968075,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:14:00–14:30,0.2,4.371825564880242,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-25,segment:14:30–15:00,0.2,3.4831037704774443,4.436897298975459,0.2,False,0.037216119432224436,30,240,5,5,retrospective
DEMO_B,2024-01-26,primary,-0.1473246809202818,9.475585056168601,13.286959969117481,-0.1473246809202818,False,0.1140548376064257,52,240,5,5,retrospective
DEMO_B,2024-01-26,control,0.6606719538758747,30.0,13.286959969117481,28.598480420143623,True,0.1140548376064257,51,240,5,5,retrospective
DEMO_B,2024-01-26,segment:09:30–10:00,-0.2569786408824045,3.0034171400019045,13.286959969117481,-0.2569786408824045,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:10:00–10:30,-0.19894522274828227,7.089393565281534,13.286959969117481,-0.19894522274828227,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:10:30–11:00,0.19256342227930193,27.10242128155791,13.286959969117481,0.19256342227930193,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:11:00–11:30,0.6606719538758747,30.0,13.286959969117481,28.598480420143623,True,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:13:00–13:30,0.04975415614776545,2.292962210036906,13.286959969117481,0.04975415614776545,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:13:30–14:00,-0.1614652020741595,6.962649553213055,13.286959969117481,-0.1614652020741595,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:14:00–14:30,-0.06404846131683807,9.904200698641095,13.286959969117481,-0.06404846131683807,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-26,segment:14:30–15:00,0.08424938185912939,8.51063809442603,13.286959969117481,0.08424938185912939,False,0.1140548376064257,30,240,5,5,retrospective
DEMO_B,2024-01-29,primary,0.2,5.2818368751424005,3.5234833107205197,0.2,False,0.030574891907758896,52,240,5,4,retrospective
DEMO_B,2024-01-29,control,0.2,4.248957442973888,3.5234833107205197,0.2,False,0.030574891907758896,51,240,5,4,retrospective
DEMO_B,2024-01-29,segment:09:30–10:00,0.2,5.349587680454328,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:10:00–10:30,0.2,2.8427263096722846,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:10:30–11:00,0.2,3.208464415064656,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:11:00–11:30,0.2,4.248957442973888,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:13:00–13:30,0.2,4.168110573202643,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:13:30–14:00,0.2,5.2818368751424005,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:14:00–14:30,0.2,5.923996090894487,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-29,segment:14:30–15:00,0.2,6.192422925726398,3.5234833107205197,0.2,False,0.030574891907758896,30,240,5,4,retrospective
DEMO_B,2024-01-30,primary,0.2,9.0098897582896,5.626971930956651,0.2,False,0.029102944760256377,52,240,5,3,retrospective
DEMO_B,2024-01-30,control,0.2,5.752538396556129,5.626971930956651,0.2,False,0.029102944760256377,51,240,5,3,retrospective
DEMO_B,2024-01-30,segment:09:30–10:00,0.2,10.076143015581655,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:10:00–10:30,0.2,6.5217128732638665,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:10:30–11:00,0.2,2.8164697785574155,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:11:00–11:30,0.2,5.752538396556129,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:13:00–13:30,0.2,1.835948758646981,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:13:30–14:00,0.2,9.0098897582896,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:14:00–14:30,0.2,9.240893140449984,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-30,segment:14:30–15:00,0.2,5.707872374539071,5.626971930956651,0.2,False,0.029102944760256377,30,240,5,3,retrospective
DEMO_B,2024-01-31,primary,-8.678709924200014e-05,5.552411649982952,9.201310618239145,-8.678709924200014e-05,False,0.08246842120421634,52,240,5,2,retrospective
DEMO_B,2024-01-31,control,0.705762908368557,30.0,9.201310618239145,27.66683099378766,True,0.08246842120421634,51,240,5,2,retrospective
DEMO_B,2024-01-31,segment:09:30–10:00,-0.04910711842066682,4.316912192050122,9.201310618239145,-0.04910711842066682,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:10:00–10:30,-0.15827191590546555,3.2239322599645264,9.201310618239145,-0.15827191590546555,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:10:30–11:00,0.11819252444689538,16.919157627043752,9.201310618239145,0.11819252444689538,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:11:00–11:30,0.705762908368557,30.0,9.201310618239145,27.66683099378766,True,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:13:00–13:30,0.04261722544930318,3.8555754018280846,9.201310618239145,0.04261722544930318,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:13:30–14:00,-8.678709924200014e-05,5.010309077486582,9.201310618239145,-8.678709924200014e-05,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:14:00–14:30,3.763434106045475e-05,3.1710476560338745,9.201310618239145,3.763434106045475e-05,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-01-31,segment:14:30–15:00,0.04177030157634666,3.600210226915286,9.201310618239145,0.04177030157634666,False,0.08246842120421634,30,240,5,2,retrospective
DEMO_B,2024-02-01,primary,0.2,3.4532051683215244,3.027071065056816,0.2,False,0.028170108171595477,52,240,5,1,retrospective
DEMO_B,2024-02-01,control,0.2,3.7699935633395336,3.027071065056816,0.2,False,0.028170108171595477,51,240,5,1,retrospective
DEMO_B,2024-02-01,segment:09:30–10:00,0.2,4.74434717919689,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:10:00–10:30,0.2,2.60250956144749,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:10:30–11:00,0.2,3.2603099629808923,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:11:00–11:30,0.2,3.7699935633395336,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:13:00–13:30,0.2,3.3119556434159416,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:13:30–14:00,0.2,3.4532051683215244,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:14:00–14:30,0.2,6.085864894758933,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-01,segment:14:30–15:00,0.2,7.759504786597441,3.027071065056816,0.2,False,0.028170108171595477,30,240,5,1,retrospective
DEMO_B,2024-02-02,primary,0.42287978792309094,6.594253523391426,5.059893200905448,4.928303095195247,False,0.04270608351268505,52,240,5,0,retrospective
DEMO_B,2024-02-02,control,0.09130527660235718,8.36994916071579,5.059893200905448,0.09130527660235718,False,0.04270608351268505,51,240,5,0,retrospective
DEMO_B,2024-02-02,segment:09:30–10:00,-0.00738558582521361,6.482113222914516,5.059893200905448,-0.00738558582521361,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:10:00–10:30,-0.1498386229683015,3.121238363271935,5.059893200905448,-0.1498386229683015,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:10:30–11:00,-0.223377615870885,2.1409029726711983,5.059893200905448,-0.223377615870885,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:11:00–11:30,-0.14940152903269016,7.990559928072489,5.059893200905448,-0.14940152903269016,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:13:00–13:30,0.21893175756732897,8.36994916071579,5.059893200905448,0.21893175756732897,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:13:30–14:00,0.42287978792309094,6.594253523391426,5.059893200905448,4.928303095195247,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:14:00–14:30,0.3566674790279811,1.7291583518249318,5.059893200905448,0.3566674790279811,False,0.04270608351268505,30,240,5,0,retrospective
DEMO_B,2024-02-02,segment:14:30–15:00,0.1489604408259712,3.761724777930021,5.059893200905448,0.1489604408259712,False,0.04270608351268505,30,240,5,0,retrospective
